"","SPECIES_ITIS","STOCK_ABBREV","SEX_TYPE","SURVEY","PURPOSE_CODE","SEASON","YEAR","AGE","SAMP_SIZE","MEAN","MEDIAN","STD_DEV","STD_ERROR","P25","P75","MIN","MAX","STRATA_SAMPLING_COMPLETE"
"30",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1990,2,14,21.285714286,21,0.9138735335,0.2442429755,21,22,20,23,"Y"
"31",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1990,5,64,30.640625,31,1.4405376807,0.1800672101,30,32,27,33,"Y"
"32",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1990,9,1,34,34,NA,NA,34,34,34,34,"Y"
"33",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1990,6,22,31.727272727,32,1.2024506002,0.2563633293,31,32,30,34,"Y"
"34",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1990,3,148,25.668918919,26,1.2031054687,0.0988946603,25,26,22,29,"Y"
"35",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1990,4,155,27.741935484,28,1.1612728668,0.0932756813,27,28,25,31,"Y"
"36",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1990,8,4,34,34,0.8164965809,0.4082482905,33.5,34.5,33,35,"Y"
"37",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1990,7,12,31.666666667,31.5,1.07308674,0.3097734591,31,32,30,34,"Y"
"38",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1991,4,263,27.676806084,28,1.3301100757,0.0820181009,27,28,22,32,"Y"
"39",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1991,8,1,32,32,NA,NA,32,32,32,32,"Y"
"40",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1991,7,4,30.25,30,2.6299556397,1.3149778198,28,32.5,28,33,"Y"
"41",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1991,6,21,30.761904762,31,1.8948551898,0.4134913018,30,32,26,34,"Y"
"42",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1991,1,1,14,14,NA,NA,14,14,14,14,"Y"
"43",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1991,5,97,29.958762887,30,1.6388354972,0.1663985337,29,31,25,33,"Y"
"44",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1991,2,49,20.795918367,21,1.5676361163,0.2239480166,20,22,18,26,"Y"
"45",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1991,3,107,24.859813084,25,1.6904202789,0.1634190965,24,26,19,29,"Y"
"46",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1992,7,13,32.153846154,32,1.2142318454,0.3367673215,31,33,31,34,"Y"
"47",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1992,1,1,14,14,NA,NA,14,14,14,14,"Y"
"48",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1992,2,13,20.461538462,21,1.1266014243,0.3124630156,20,21,18,22,"Y"
"49",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1992,3,183,24.639344262,25,1.1771560096,0.0870178762,24,25,21,29,"Y"
"50",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1992,5,104,28.730769231,29,1.308899851,0.12834819,28,29,26,32,"Y"
"51",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1992,4,150,26.966666667,27,1.3077808791,0.1067798616,26,28,23,31,"Y"
"52",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1992,6,36,31.416666667,31,1.07902072,0.1798367867,31,32,30,34,"Y"
"53",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1993,3,68,22.397058824,22.5,1.1347917934,0.1376137185,22,23,19,25,"Y"
"54",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1993,5,116,27.379310345,27,1.5528664794,0.144180033,26,29,24,31,"Y"
"55",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1993,8,1,32,32,NA,NA,32,32,32,32,"Y"
"56",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1993,7,8,29.875,30,1.1259916265,0.3980981573,29,31,28,31,"Y"
"57",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1993,2,17,18.705882353,19,1.3117119483,0.3181368772,18,20,16,21,"Y"
"58",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1993,6,39,28.948717949,29,1.4858759236,0.2379305684,28,30,26,31,"Y"
"59",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1993,4,102,24.901960784,25,1.1562126969,0.1144821161,24,26,22,28,"Y"
"60",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1994,5,58,25.965517241,26,1.1692780385,0.1535337283,25,27,24,29,"Y"
"61",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1994,7,31,28.870967742,29,1.2580920868,0.2259600092,28,30,27,32,"Y"
"62",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1994,1,5,11.8,12,1.9235384062,0.8602325267,11,13,9,14,"Y"
"63",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1994,2,18,18.611111111,19,1.5769997161,0.3717023977,18,20,15,22,"Y"
"64",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1994,8,10,30.4,30.5,0.9660917831,0.3055050463,30,31,29,32,"Y"
"65",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1994,3,25,22.2,22,1.3540064008,0.2708012802,22,23,19,25,"Y"
"66",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1994,6,73,27.547945205,27,1.11854439,0.1309157186,27,28,25,30,"Y"
"67",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1994,4,67,24.552238806,24,1.0340210139,0.1263257727,24,25,23,28,"Y"
"68",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1994,9,3,31,31,1,0.5773502692,30,32,30,32,"Y"
"69",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1994,10,1,33,33,NA,NA,33,33,33,33,"Y"
"70",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1995,2,35,19.257142857,19,1.3793190379,0.2331474707,18,20,17,23,"Y"
"71",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1995,5,73,25.753424658,26,0.9969512124,0.1166843136,25,27,24,28,"Y"
"72",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1995,8,14,29.857142857,30,1.1673205912,0.3119795509,29,31,28,32,"Y"
"73",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1995,9,1,29,29,NA,NA,29,29,29,29,"Y"
"74",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1995,4,39,24.641025641,25,0.9028370339,0.1445696274,24,25,23,27,"Y"
"75",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1995,6,75,27.133333333,27,1.2118038077,0.1399270509,26,28,24,30,"Y"
"76",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1995,3,104,22.634615385,23,1.1495688707,0.112724502,22,23,19,25,"Y"
"77",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1995,1,52,12.576923077,13,1.473240444,0.2043016908,12,14,9,16,"Y"
"78",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1995,7,51,28.568627451,29,1.1705537486,0.1639103101,28,29,26,31,"Y"
"79",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1996,9,3,29.666666667,30,0.5773502692,0.3333333333,29,30,29,30,"Y"
"80",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1996,4,80,24.4875,24,0.9677554613,0.1081983499,24,25,22,27,"Y"
"81",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1996,8,22,29.5,29,1.3363062096,0.2849014411,29,30,27,32,"Y"
"82",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1996,10,1,30,30,NA,NA,30,30,30,30,"Y"
"83",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1996,6,66,27.121212121,27,1.0305361042,0.1268502256,26,28,25,30,"Y"
"84",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1996,2,127,18.818897638,19,1.5296919642,0.1357382122,18,20,15,22,"Y"
"85",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1996,1,8,12.125,12,0.8345229604,0.2950484222,11.5,13,11,13,"Y"
"86",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1996,3,87,22.482758621,22,1.0659864846,0.1142857472,22,23,20,26,"Y"
"87",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1996,7,45,27.888888889,28,1.1326200964,0.1688410352,27,29,26,31,"Y"
"88",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1996,11,1,32,32,NA,NA,32,32,32,32,"Y"
"89",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1996,5,28,25.642857143,26,0.8261595987,0.1561294887,25,26,24,28,"Y"
"90",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1997,3,128,22.5859375,23,1.4059902429,0.1242731544,22,23.5,19,26,"Y"
"91",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1997,6,36,27.027777778,27,1.5021149112,0.2503524852,26,28,22,30,"Y"
"92",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1997,9,7,30,30,1.1547005384,0.4364357805,29,31,29,32,"Y"
"93",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1997,4,46,24.456521739,25,1.2597446256,0.1857392119,24,25,21,28,"Y"
"94",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1997,7,38,27.894736842,28,1.4101844557,0.2287621265,27,29,24,31,"Y"
"95",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1997,5,36,26.166666667,26,1.2071217242,0.201186954,25.5,27,23,28,"Y"
"96",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1997,2,24,20.791666667,20,2.1260121204,0.4339704068,19,22,17,26,"Y"
"97",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1997,8,16,30,30,1.1547005384,0.2886751346,29,31,28,32,"Y"
"98",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1997,1,2,21,21,1.4142135624,1,20,22,20,22,"Y"
"99",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1998,10,5,31,31,0.7071067812,0.316227766,31,31,30,32,"Y"
"100",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1998,11,1,32,32,NA,NA,32,32,32,32,"Y"
"101",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1998,6,54,27.333333333,27,1.1655430348,0.1586103171,26,28,25,30,"Y"
"102",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1998,7,56,27.964285714,28,1.0611192327,0.141798022,27,29,26,31,"Y"
"103",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1998,1,1,12,12,NA,NA,12,12,12,12,"Y"
"104",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1998,9,14,29.857142857,30,1.0994504122,0.2938404826,29,31,28,32,"Y"
"105",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1998,8,26,29.269230769,29,1.0791734729,0.2116433306,29,30,27,31,"Y"
"106",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1998,3,64,22.15625,22,1.2751439383,0.1593929923,21,23,20,25,"Y"
"107",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1998,4,142,24.161971831,24,1.1463003947,0.0961953922,23,25,22,28,"Y"
"108",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1998,5,56,25.535714286,26,1.0781176477,0.1440695307,25,26,23,28,"Y"
"109",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1998,2,68,18.647058824,19,1.7684186872,0.2144522658,18,20,14,22,"Y"
"110",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1999,1,5,14,14,2.2360679775,1,13,15,11,17,"Y"
"111",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1999,7,37,28.027027027,28,1.0404722882,0.1710525905,28,29,25,30,"Y"
"112",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1999,4,57,24.315789474,24,1.2124045579,0.1605869067,24,25,21,28,"Y"
"113",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1999,8,21,28.857142857,29,1.0623424253,0.2318221228,28,30,26,30,"Y"
"114",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1999,5,99,25.444444444,26,1.1625291063,0.1168385713,24,26,23,29,"Y"
"115",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1999,2,20,19.4,19,1.5008769366,0.3356062856,18.5,20,17,23,"Y"
"116",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1999,3,80,22.4125,22,1.1102941793,0.124134663,22,23,20,26,"Y"
"117",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1999,6,44,27.113636364,27,1.333223216,0.2009909622,26,28,24,30,"Y"
"118",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",1999,9,4,30,30,0.8164965809,0.4082482905,29.5,30.5,29,31,"Y"
"119",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",2000,2,32,20.46875,20.5,1.1909436486,0.2105310825,20,21,17,23,"Y"
"120",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",2000,8,20,28.8,29,1.3992479183,0.3128813463,28,30,25,31,"Y"
"121",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",2000,4,40,24.4,24,1.1047682203,0.1746791931,24,25,22,27,"Y"
"122",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",2000,9,1,29,29,NA,NA,29,29,29,29,"Y"
"123",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",2000,3,25,22.8,23,1.2583057392,0.2516611478,22,24,20,26,"Y"
"124",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",2000,6,57,26.421052632,26,1.2669898018,0.1678168989,26,27,24,31,"Y"
"125",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",2000,5,46,25.326086957,25,1.1557459895,0.1704054495,25,26,23,28,"Y"
"126",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",2000,7,37,27.945945946,28,1.432673219,0.2355300263,27,28,25,32,"Y"
"127",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",2001,5,27,26.074074074,26,1.327980709,0.2555700066,25,27,24,30,"Y"
"128",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",2001,8,16,29.0625,29,0.8539125638,0.213478141,28,30,28,30,"Y"
"129",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",2001,9,3,29.666666667,30,0.5773502692,0.3333333333,29,30,29,30,"Y"
"130",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",2001,3,114,23.061403509,23,1.2710882225,0.1190483194,22,24,20,26,"Y"
"131",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",2001,7,43,28.279069767,28,1.1196424045,0.170743866,27,29,26,31,"Y"
"132",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",2001,1,4,12.75,12.5,0.9574271078,0.4787135539,12,13.5,12,14,"Y"
"133",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",2001,4,17,25,25,1,0.242535625,24,26,23,27,"Y"
"134",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",2001,2,20,19.95,20,1.2763022246,0.2853898534,19,21,18,23,"Y"
"135",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",2001,6,42,26.69047619,27,1.0473682521,0.1616124299,26,27,25,30,"Y"
"136",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",2002,7,128,27.3046875,27,0.9437618957,0.0834175545,27,28,26,30,"Y"
"137",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",2002,5,66,26.015151515,26,0.9028574168,0.1111340656,26,27,23,28,"Y"
"138",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",2002,1,25,15.52,16,1.3266499161,0.2653299832,15,16,13,18,"Y"
"139",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",2002,3,26,22.961538462,23,1.0763185116,0.2110834267,22,24,21,25,"Y"
"140",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",2002,2,22,19,19,1.718249386,0.366332,18,20,16,23,"Y"
"141",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",2002,4,116,24.577586207,25,1.0644521928,0.098831905,24,25,22,27,"Y"
"142",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",2002,6,128,26.7890625,27,0.8571362661,0.0757608583,26,27,25,29,"Y"
"143",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",2002,8,70,27.914285714,28,0.8967389736,0.1071808076,27,29,26,30,"Y"
"144",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",2002,9,12,28.916666667,29,1.1645001529,0.3361622384,28,30,27,30,"Y"
"145",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",2002,10,3,29,29,0,0,29,29,29,29,"Y"
"146",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",2003,3,75,23.106666667,23,1.268893254,0.1465191724,22,24,20,26,"Y"
"147",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",2003,4,45,25.2,25,1.0357254814,0.1543968388,24,26,23,28,"Y"
"148",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",2003,5,144,25.958333333,26,1.009569596,0.0841307997,25,27,24,28,"Y"
"149",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",2003,6,71,26.788732394,27,1.0943425026,0.129874561,26,27,25,30,"Y"
"150",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",2003,8,42,28.428571429,28.5,0.8305994645,0.1281642798,28,29,27,30,"Y"
"151",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",2003,9,13,28.769230769,29,1.2351684199,0.3425740825,28,29,27,31,"Y"
"152",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",2003,10,1,29,29,NA,NA,29,29,29,29,"Y"
"153",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",2003,12,1,30,30,NA,NA,30,30,30,30,"Y"
"154",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",2003,1,27,12.37037037,12,1.4973861366,0.2881720964,11,13,9,16,"Y"
"155",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",2003,7,51,27.823529412,28,0.7926129535,0.1109880133,27,28,26,29,"Y"
"156",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",2003,2,80,20.6625,21,1.3865881084,0.1550252634,20,22,17,23,"Y"
"157",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",2004,10,9,28.777777778,28,0.9718253158,0.3239417719,28,30,28,30,"Y"
"158",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",2004,5,39,25.820512821,26,0.9698560629,0.1553012608,25,26,24,29,"Y"
"159",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",2004,6,70,26.271428571,26,0.7787285917,0.0930758692,26,27,25,28,"Y"
"160",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",2004,9,23,28.391304348,28,0.8913284485,0.1858548292,28,29,27,30,"Y"
"161",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",2004,3,165,22.83030303,23,1.5326696079,0.1193181672,22,24,18,26,"Y"
"162",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",2004,2,125,18.688,19,1.4995483191,0.1341236791,18,20,15,24,"Y"
"163",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",2004,4,55,24.8,25,0.8902766944,0.120044885,24,25,22,27,"Y"
"164",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",2004,11,2,29,29,1.4142135624,1,28,30,28,30,"Y"
"165",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",2004,1,2,13.5,13.5,0.7071067812,0.5,13,14,13,14,"Y"
"166",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",2004,12,1,27,27,NA,NA,27,27,27,27,"Y"
"167",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",2004,8,34,27.764705882,28,0.8896313002,0.1525705093,27,28,26,29,"Y"
"168",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",2004,7,62,27,27,0.9408750723,0.1194912537,26,28,24,29,"Y"
"169",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",2005,2,68,18.308823529,18,1.1231266717,0.1361991147,17.5,19,16,21,"Y"
"170",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",2005,1,6,12.833333333,13,0.7527726527,0.3073181486,12,13,12,14,"Y"
"171",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",2005,4,132,24.651515152,25,0.6418585667,0.0558666174,24,25,23,26,"Y"
"172",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",2005,8,84,28.119047619,28,0.6838015971,0.0746088709,28,29,27,30,"Y"
"173",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",2005,5,142,25.788732394,26,0.6169127657,0.0517701693,25,26,24,28,"Y"
"174",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",2005,3,88,22.136363636,22,1.185950496,0.1264227477,21.5,23,19,24,"Y"
"175",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",2005,6,117,26.64957265,27,0.7348028039,0.0679325433,26,27,25,28,"Y"
"176",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",2005,7,98,27.367346939,27,0.7514625616,0.0759091819,27,28,26,29,"Y"
"177",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",2005,9,36,28.722222222,29,1.0852547064,0.1808757844,28,29,26,32,"Y"
"178",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",2005,10,18,28.833333333,29,0.7071067812,0.1666666667,29,29,27,30,"Y"
"179",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",2005,11,4,30.5,30.5,1.2909944487,0.6454972244,29.5,31.5,29,32,"Y"
"180",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",2006,4,125,24.616,25,0.9050396534,0.0809492075,24,25,22,26,"Y"
"181",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",2006,5,145,26.027586207,26,0.7448417765,0.0618557427,26,26,24,28,"Y"
"182",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",2006,6,76,26.947368421,27,0.8928566416,0.1024176808,27,27,25,29,"Y"
"183",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",2006,8,32,28.3125,28,0.780301844,0.1379391813,28,29,27,30,"Y"
"184",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",2006,9,12,29.5,30,0.6741998625,0.194624736,29,30,28,30,"Y"
"185",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",2006,10,3,29.333333333,29,0.5773502692,0.3333333333,29,30,29,30,"Y"
"186",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",2006,11,1,29,29,NA,NA,29,29,29,29,"Y"
"187",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",2006,1,3,14.333333333,14,0.5773502692,0.3333333333,14,15,14,15,"Y"
"188",161722,"UNIT","NONE","NMFS fall BTS",10,"FALL",2006,2,5,19.4,20,0.894427191,0.4,19,20,18,20,"Y"
