"","SPECIES_ITIS","STOCK_ABBREV","SEX_TYPE","SURVEY","PURPOSE_CODE","SEASON","YEAR","AGE","SAMP_SIZE","MEAN","MEDIAN","STD_DEV","STD_ERROR","P25","P75","MIN","MAX","STRATA_SAMPLING_COMPLETE"
"27",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",1997,5,1,33,33,NA,NA,33,33,33,33,"Y"
"28",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",1997,4,2,35,35,1.4142135624,1,34,36,34,36,"Y"
"29",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",1997,3,13,33.923076923,34,1.9774368284,0.5484422984,32,35,31,37,"Y"
"30",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",1998,3,43,33.395348837,33,2.371854156,0.3617043678,32,35,30,40,"Y"
"31",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",1998,2,110,29.236363636,29,2.594727444,0.2473975547,27,31,23,36,"Y"
"32",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",1998,1,96,18.416666667,19,2.9865194199,0.3048103619,17,20,7,26,"Y"
"33",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",1999,2,191,29.02617801,29,3.3473234476,0.2422038242,27,31,18,39,"Y"
"34",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",1999,4,12,34.75,35,2.6671401095,0.7699370301,34.5,36.5,27,37,"Y"
"35",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",1999,3,69,33.362318841,33,2.5837217484,0.3110435468,32,35,26,41,"Y"
"36",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",1999,5,2,35,35,0,0,35,35,35,35,"Y"
"37",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",1999,1,95,18.389473684,18,2.2751887312,0.2334294385,17,20,14,24,"Y"
"38",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2000,3,60,33.616666667,34,2.8169683588,0.3636690513,32,36,27,41,"Y"
"39",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2000,7,1,43,43,NA,NA,43,43,43,43,"Y"
"40",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2000,4,8,37,37,1.4142135624,0.5,36,38,35,39,"Y"
"41",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2000,2,136,30.088235294,30,3.4285740222,0.2939977969,28,32,21,40,"Y"
"42",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2000,1,33,19.696969697,20,2.7893194565,0.4855581927,18,22,13,25,"Y"
"43",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2000,5,2,35.5,35.5,2.1213203436,1.5,34,37,34,37,"Y"
"44",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2001,3,76,34.144736842,34,2.793821504,0.3204733053,32,36,27,43,"Y"
"45",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2001,4,4,35.25,35.5,0.9574271078,0.4787135539,34.5,36,34,36,"Y"
"46",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2001,1,13,20.153846154,19,3.2875054841,0.9117899685,18,21,16,26,"Y"
"47",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2001,2,115,31.130434783,31,2.9155413542,0.2718756331,29,33,23,38,"Y"
"48",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2002,5,1,33,33,NA,NA,33,33,33,33,"Y"
"49",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2002,4,38,35.105263158,35,2.2515997158,0.3652577057,33,36,31,41,"Y"
"50",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2002,2,25,28.6,29,3.6400549446,0.7280109889,27,31,22,36,"Y"
"51",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2002,1,46,19.173913043,19,1.7423400335,0.2568940228,18,21,16,22,"Y"
"52",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2002,0,6,13.333333333,13.5,1.3662601021,0.557773351,13,14,11,15,"Y"
"53",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2002,3,87,33.67816092,34,2.3202558644,0.2487575396,32,35,28,38,"Y"
"54",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2003,4,33,35.454545455,35,2.2233267457,0.3870315083,34,36,32,44,"Y"
"55",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2003,0,1,14,14,NA,NA,14,14,14,14,"Y"
"56",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2003,1,6,17.666666667,18,1.3662601021,0.557773351,16,19,16,19,"Y"
"57",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2003,5,2,37.5,37.5,0.7071067812,0.5,37,38,37,38,"Y"
"58",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2003,3,39,33.948717949,34,2.8092770933,0.4498443545,32,35,28,41,"Y"
"59",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2003,2,84,28.80952381,29,2.8261949833,0.3083631533,27,31,20,34,"Y"
"60",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2004,4,15,35.133333333,36,2.1668498091,0.559478215,33,37,31,39,"Y"
"61",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2004,3,46,34,34,2.5298221281,0.3730019233,32,36,27,38,"Y"
"62",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2004,0,11,13.545454545,14,1.2933395814,0.3899565562,13,15,11,15,"Y"
"63",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2004,1,23,18.347826087,18,2.2884829364,0.4771816786,16,20,16,24,"Y"
"64",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2004,2,52,27.403846154,28,3.3328996701,0.4621900253,25,30,21,34,"Y"
"65",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2004,5,1,41,41,NA,NA,41,41,41,41,"Y"
"66",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2005,3,76,33.236842105,33.5,2.6526385408,0.3042785088,31,35,27,39,"Y"
"67",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2005,2,71,26.901408451,27,3.3387548131,0.3962372973,24,30,20,34,"Y"
"68",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2005,0,2,13.5,13.5,0.7071067812,0.5,13,14,13,14,"Y"
"69",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2005,4,8,36.75,36.5,1.7525491638,0.619619699,36,37.5,34,40,"Y"
"70",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2005,1,22,18.045454545,18,1.495302891,0.3187996475,17,20,16,20,"Y"
"71",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2006,3,79,33.670886076,34,2.7255745994,0.3066511005,32,36,28,40,"Y"
"72",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2006,1,39,19.41025641,20,1.9017713172,0.30452713,18,21,16,23,"Y"
"73",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2006,4,12,37.083333333,36.5,2.2746961169,0.6566482077,35.5,37.5,35,42,"Y"
"74",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2006,0,2,14,14,1.4142135624,1,13,15,13,15,"Y"
"75",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2006,2,84,28.845238095,29,3.3920319376,0.3701010265,26.5,31,22,37,"Y"
"76",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2007,1,18,19.333333333,19,1.9703687323,0.464420364,18,21,17,24,"N"
"77",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2007,3,66,33.666666667,34,2.7362710917,0.3368116884,32,35,26,40,"N"
"78",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2007,4,20,36.45,36.5,2.2820812292,0.5102888759,35,38,31,40,"N"
"79",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2007,2,73,29.04109589,29,3.7432841944,0.4381182764,27,31,21,38,"N"
"80",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2008,5,2,36.5,36.5,0.7071067812,0.5,36,37,36,37,"Y"
"81",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2008,0,8,14,14,0.9258200998,0.3273268354,13,15,13,15,"Y"
"82",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2008,3,104,33.134615385,33,2.569642385,0.2519741666,32,35,24,40,"Y"
"83",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2008,4,16,35.5625,36,2.220172666,0.5550431665,34,37,31,39,"Y"
"84",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2008,1,78,18.884615385,18.5,2.7254489406,0.3085963243,17,20,16,28,"Y"
"85",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2008,2,94,29.095744681,29,3.1794675585,0.3279370392,27,31,22,37,"Y"
"86",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2009,3,40,33.6,33.5,2.7437574835,0.4338261497,32,36,27,39,"N"
"87",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2009,4,6,37.166666667,37.5,1.8348478593,0.7490735018,35,39,35,39,"N"
"88",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2009,1,38,20.473684211,20,2.2748548169,0.3690301813,19,22,16,27,"N"
"89",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2009,2,95,28.905263158,29,3.8786751528,0.3979436742,27,32,20,37,"N"
"90",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2009,0,1,15,15,NA,NA,15,15,15,15,"N"
"91",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2010,3,99,32.424242424,33,3.4761311743,0.3493643281,30,35,25,41,"Y"
"92",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2010,4,12,36.333333333,36,1.07308674,0.3097734591,36,37,34,38,"Y"
"93",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2010,0,3,9.3333333333,8,4.1633319989,2.4037008503,6,14,6,14,"Y"
"94",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2010,1,24,23.375,22.5,4.9061850937,1.0014708386,20,26.5,16,32,"Y"
"95",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2010,2,149,30.785234899,31,3.6697517377,0.3006377764,28,33,22,39,"Y"
"96",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2010,5,1,39,39,NA,NA,39,39,39,39,"Y"
"97",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2011,3,61,33.31147541,33,3.481096492,0.4457087336,30,36,27,40,"Y"
"98",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2011,0,1,7,7,NA,NA,7,7,7,7,"Y"
"99",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2011,4,19,34.947368421,35,2.6556791182,0.6092545738,33,37,29,40,"Y"
"100",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2011,1,43,20.093023256,20,2.9825999643,0.4548422304,18,22,15,30,"Y"
"101",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2011,2,76,30.473684211,31,3.7469051557,0.429799498,27.5,33,23,40,"Y"
"102",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2011,5,1,39,39,NA,NA,39,39,39,39,"Y"
"103",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2012,3,31,31.548387097,32,2.7305519549,0.4904216086,30,34,26,36,"Y"
"104",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2012,5,1,36,36,NA,NA,36,36,36,36,"Y"
"105",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2012,4,12,34.166666667,34,2.7247463046,0.7865665062,33,36,30,39,"Y"
"106",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2012,2,54,30,30,3.120232212,0.4246098221,28,32,25,37,"Y"
"107",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2012,1,55,21.490909091,21,2.5738911836,0.3470634164,20,23,16,31,"Y"
"108",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2013,5,1,35,35,NA,NA,35,35,35,35,"Y"
"109",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2013,1,86,20.534883721,19,4.1915816878,0.4519898775,18,23,15,32,"Y"
"110",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2013,2,55,30.527272727,30,2.7812503547,0.3750237213,28,33,25,36,"Y"
"111",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2013,3,23,33.217391304,34,2.2754923891,0.4744729622,31,35,29,37,"Y"
"112",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2013,0,6,13.833333333,14,0.4082482905,0.1666666667,14,14,13,14,"Y"
"113",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2013,4,8,36.25,36,2.2519832529,0.7961963146,34,38.5,34,39,"Y"
"114",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2014,1,55,20.436363636,20,3.5681909327,0.4811347672,18,23,14,28,"Y"
"115",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2014,4,7,35.428571429,35,2.070196678,0.7824607964,34,37,32,38,"Y"
"116",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2014,0,2,13,13,1.4142135624,1,12,14,12,14,"Y"
"117",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2014,5,3,36.666666667,38,2.3094010768,1.3333333333,34,38,34,38,"Y"
"118",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2014,2,77,28.246753247,28,2.9962952746,0.3414595367,26,30,22,35,"Y"
"119",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2014,3,39,33.58974359,34,1.5341369718,0.245658521,33,34,30,36,"Y"
"120",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2015,2,111,29.252252252,29,3.4810355525,0.3304052728,27,31,22,40,"Y"
"121",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2015,4,7,35,34,3.2145502537,1.2149857926,32,38,31,40,"Y"
"122",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2015,1,94,20.563829787,21,2.8981214184,0.2989184005,18,23,15,29,"Y"
"123",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2015,3,33,32.606060606,33,2.8716218625,0.4998852026,31,35,26,38,"Y"
"124",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2015,0,3,13.333333333,14,1.1547005384,0.6666666667,12,14,12,14,"Y"
"125",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2015,5,1,37,37,NA,NA,37,37,37,37,"Y"
"126",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2016,2,57,28.035087719,28,2.6589801501,0.3521905246,26,29,22,35,"Y"
"127",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2016,1,17,21.941176471,22,3.1715648392,0.7692174606,19,24,17,28,"Y"
"128",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2016,6,1,41,41,NA,NA,41,41,41,41,"Y"
"129",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2016,5,2,36.5,36.5,2.1213203436,1.5,35,38,35,38,"Y"
"130",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2016,3,54,31.759259259,32,2.6488529749,0.3604632329,30,34,24,37,"Y"
"131",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2016,4,16,34.125,34,2.941088234,0.7352720585,32,36,28,40,"Y"
"132",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2017,6,1,39,39,NA,NA,39,39,39,39,"Y"
"133",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2017,0,4,13.5,13.5,1.2909944487,0.6454972244,12.5,14.5,12,15,"Y"
"134",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2017,1,37,19.027027027,19,2.565654416,0.4217909878,17,21,14,24,"Y"
"135",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2017,3,99,31.595959596,31,3.2290745244,0.3245342005,29,34,24,38,"Y"
"136",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2017,8,1,39,39,NA,NA,39,39,39,39,"Y"
"137",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2017,5,21,35.80952381,35,2.638542166,0.5757771048,34,38,32,42,"Y"
"138",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2017,4,46,34.391304348,34,3.4543258604,0.5093125621,32,36,28,41,"Y"
"139",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2017,2,63,27.031746032,27,3.0212593719,0.3806429021,25,29,21,34,"Y"
"140",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2017,7,2,37,37,4.2426406871,3,34,40,34,40,"Y"
"141",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2018,5,12,35.666666667,36,2.6400183654,0.762107657,34.5,37.5,29,39,"Y"
"142",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2018,3,36,32.166666667,32,2.4553149347,0.4092191558,30.5,33.5,27,39,"Y"
"143",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2018,2,63,27.793650794,27,3.1477525529,0.3965795449,25,30,23,35,"Y"
"144",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2018,7,1,33,33,NA,NA,33,33,33,33,"Y"
"145",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2018,1,29,20.655172414,20,2.3033494566,0.4277212563,19,22,17,26,"Y"
"146",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2018,6,1,40,40,NA,NA,40,40,40,40,"Y"
"147",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2018,4,21,34.857142857,35,3.5112065488,0.7662080853,32,36,30,43,"Y"
"148",172909,"CCGOM","NONE","MADMF fall BTS",11,"FALL",2018,0,17,15.235294118,15,1.6404805609,0.3978749782,14,17,13,18,"Y"
"149",172909,"CCGOM","NONE","MADMF spring BTS",11,"SPRING",1978,7,2,49,49,0,0,49,49,49,49,"N"
"150",172909,"CCGOM","NONE","MADMF spring BTS",11,"SPRING",1978,6,7,42,41,4.1633319989,1.5735915849,39,44,37,50,"N"
"151",172909,"CCGOM","NONE","MADMF spring BTS",11,"SPRING",1978,3,105,35.638095238,35,3.3829999475,0.3301469896,33,38,28,45,"N"
"152",172909,"CCGOM","NONE","MADMF spring BTS",11,"SPRING",1978,8,2,43,43,1.4142135624,1,42,44,42,44,"N"
"153",172909,"CCGOM","NONE","MADMF spring BTS",11,"SPRING",1978,1,24,9.7083333333,9,2.235662856,0.4563527695,8.5,10,6,15,"N"
"154",172909,"CCGOM","NONE","MADMF spring BTS",11,"SPRING",1978,4,19,41.894736842,42,3.4463303647,0.7906424098,39,44,36,48,"N"
"155",172909,"CCGOM","NONE","MADMF spring BTS",11,"SPRING",1978,2,102,23.519607843,23,4.7046014807,0.4658249597,19,27,15,34,"N"
"156",172909,"CCGOM","NONE","MADMF spring BTS",11,"SPRING",1978,5,7,44,45,3.8729833462,1.4638501094,41,47,39,50,"N"
"157",172909,"CCGOM","NONE","MADMF spring BTS",11,"SPRING",1979,3,93,33.849462366,34,3.7298625588,0.3867687301,32,36,25,43,"Y"
"158",172909,"CCGOM","NONE","MADMF spring BTS",11,"SPRING",1979,7,1,38,38,NA,NA,38,38,38,38,"Y"
"159",172909,"CCGOM","NONE","MADMF spring BTS",11,"SPRING",1979,1,22,11.272727273,11.5,2.0512903763,0.4373365777,10,13,7,14,"Y"
"160",172909,"CCGOM","NONE","MADMF spring BTS",11,"SPRING",1979,4,30,40.266666667,40,3.5030364497,0.6395640278,38,42,29,46,"Y"
"161",172909,"CCGOM","NONE","MADMF spring BTS",11,"SPRING",1979,5,7,43.857142857,43,3.9761191896,1.5028317941,42,46,38,51,"Y"
"162",172909,"CCGOM","NONE","MADMF spring BTS",11,"SPRING",1979,2,61,23.819672131,24,3.4713503459,0.4444608674,21,26,15,34,"Y"
"163",172909,"CCGOM","NONE","MADMF spring BTS",11,"SPRING",1980,5,1,37,37,NA,NA,37,37,37,37,"Y"
"164",172909,"CCGOM","NONE","MADMF spring BTS",11,"SPRING",1980,3,70,34.528571429,34,3.8700688253,0.462561698,32,37,26,45,"Y"
"165",172909,"CCGOM","NONE","MADMF spring BTS",11,"SPRING",1980,2,108,25.888888889,27,4.0007787404,0.3849751138,24,28,16,34,"Y"
"166",172909,"CCGOM","NONE","MADMF spring BTS",11,"SPRING",1980,1,14,13.428571429,13.5,2.1737697038,0.5809643907,12,15,9,17,"Y"
"167",172909,"CCGOM","NONE","MADMF spring BTS",11,"SPRING",1980,4,13,41.230769231,43,6.8938843206,1.9120194927,39,46,26,49,"Y"
"168",172909,"CCGOM","NONE","MADMF spring BTS",11,"SPRING",1981,4,3,38.666666667,40,3.2145502537,1.8559214543,35,41,35,41,"Y"
"169",172909,"CCGOM","NONE","MADMF spring BTS",11,"SPRING",1981,5,2,41.5,41.5,2.1213203436,1.5,40,43,40,43,"Y"
"170",172909,"CCGOM","NONE","MADMF spring BTS",11,"SPRING",1981,3,22,34.454545455,35.5,2.6677486982,0.5687659335,33,37,29,38,"Y"
"171",172909,"CCGOM","NONE","MADMF spring BTS",11,"SPRING",1981,1,23,10.391304348,10,1.3052039351,0.2721538338,9,11,9,13,"Y"
"172",172909,"CCGOM","NONE","MADMF spring BTS",11,"SPRING",1981,2,56,27.178571429,27.5,4.281491426,0.5721383579,26,30,17,34,"Y"
"173",172909,"CCGOM","NONE","MADMF spring BTS",11,"SPRING",1984,5,4,39.75,39,4.8562674281,2.4281337141,36,43.5,35,46,"Y"
"174",172909,"CCGOM","NONE","MADMF spring BTS",11,"SPRING",1984,3,52,33.019230769,34,3.4612158388,0.4799842762,30.5,35.5,25,41,"Y"
"175",172909,"CCGOM","NONE","MADMF spring BTS",11,"SPRING",1984,2,106,24.169811321,24,4.5637739148,0.4432729082,20,28,15,32,"Y"
"176",172909,"CCGOM","NONE","MADMF spring BTS",11,"SPRING",1984,4,13,39.307692308,39,3.9026618135,1.0824036369,38,43,33,45,"Y"
"177",172909,"CCGOM","NONE","MADMF spring BTS",11,"SPRING",1984,1,2,14.5,14.5,2.1213203436,1.5,13,16,13,16,"Y"
"178",172909,"CCGOM","NONE","MADMF spring BTS",11,"SPRING",1985,6,2,42,42,2.8284271247,2,40,44,40,44,"Y"
"179",172909,"CCGOM","NONE","MADMF spring BTS",11,"SPRING",1985,4,7,37,37,1.9148542155,0.7237468645,35,39,34,39,"Y"
"180",172909,"CCGOM","NONE","MADMF spring BTS",11,"SPRING",1985,3,38,31.894736842,31,3.6226724023,0.5876750654,29,34,28,40,"Y"
"181",172909,"CCGOM","NONE","MADMF spring BTS",11,"SPRING",1985,5,4,42.75,42.5,2.7537852736,1.3768926368,40.5,45,40,46,"Y"
"182",172909,"CCGOM","NONE","MADMF spring BTS",11,"SPRING",1985,2,37,25.243243243,25,3.4108112867,0.5607339214,22,28,19,33,"Y"
"183",172909,"CCGOM","NONE","MADMF spring BTS",11,"SPRING",1985,1,16,11.8125,12,2.4554361459,0.6138590365,10.5,12.5,8,18,"Y"
"184",172909,"CCGOM","NONE","MADMF spring BTS",11,"SPRING",1986,3,11,35.727272727,36,3.0361458822,0.9154324273,34,38,31,40,"Y"
"185",172909,"CCGOM","NONE","MADMF spring BTS",11,"SPRING",1986,2,78,28.41025641,29,2.9429020814,0.333218044,26,31,21,34,"Y"
