SPECIES_ITIS,STOCK_ABBREV,SEX_TYPE,PURPOSE_CODE,SURVEY,SEASON,YEAR,AGE,NO_AT_AGE,ALK_COMPLETE,STRATA_SAMPLING_COMPLETE
164712,GBK,NONE,10,NMFS fall BTS,FALL,1976,8,0.0207,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1976,9,0.0731,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1977,0,0.1475,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1977,1,0.1596,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1977,2,3.5368,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1977,3,0.6838,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1977,4,0.1729,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1977,5,0.1828,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1977,6,0.455,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1977,7,0.0108,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1977,8,0.026,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1977,11,0.0516,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1977,14,0.0172,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1978,0,0.401,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1978,1,1.8551,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1978,2,0.2873,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1978,3,4.1007,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1978,4,0.9695,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1978,5,0.3726,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1978,6,0.1617,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1978,7,0.3401,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1978,8,0.0475,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1978,9,0.0378,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1978,14,0.018,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1979,0,0.1147,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1979,1,1.637,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1979,2,1.6903,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1979,3,0.1471,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1979,4,1.6671,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1979,5,0.311,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1979,6,0.2005,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1979,7,0.0325,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1979,8,0.1133,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1979,9,0.0109,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1979,10,0.018,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1979,11,0.0059,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1980,0,0.2753,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1980,1,0.8188,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1980,2,0.5735,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1980,3,0.7865,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1980,4,0.0588,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1980,5,0.2614,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1980,6,0.1188,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1980,7,0.0085,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1980,8,0.0046,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1981,0,0.2471,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1981,1,3.5057,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1981,2,2.2791,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1981,3,1.4862,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1981,4,0.748,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1981,5,0.0422,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1981,6,0.5924,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1981,7,0.0407,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1981,8,0.062,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1981,10,0.1456,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1982,0,0.3456,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1982,1,0.5999,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1982,2,1.9339,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1982,3,0.2317,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1982,4,0.0833,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1982,5,0.0792,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1982,7,0.0634,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1983,0,1.283,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1983,1,0.8557,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1983,2,1.0829,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1983,3,0.736,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1983,4,0.0794,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1983,5,0.035,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1983,6,0.0207,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1983,10,0.0437,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1984,0,0.1587,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1984,1,1.9139,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1984,2,0.6818,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1984,3,0.9608,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1984,4,0.7049,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1984,5,0.0608,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1984,6,0.1567,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1984,7,0.0242,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1984,9,0.0242,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1984,11,0.0437,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1985,0,1.002,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1985,1,0.1705,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1985,2,0.8366,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1985,3,0.0837,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1985,4,0.1096,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1985,5,0.0672,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1985,6,0.0281,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1985,10,0.0102,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1986,0,0.0957,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1986,1,2.2559,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1986,2,0.1431,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1986,3,0.3169,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1986,4,0.0074,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1986,5,0.0552,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1986,6,0.0679,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1986,7,0.016,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1986,9,0.0067,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1986,12,0.0221,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1987,0,0.2232,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1987,1,0.4051,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1987,2,1.3376,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1987,3,0.1105,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1987,4,0.2343,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1987,6,0.0078,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1987,12,0.0069,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1988,0,0.5495,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1988,1,0.8986,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1988,2,0.4036,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1988,3,0.8988,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1988,4,0.0597,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1988,5,0.2028,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1988,7,0.0363,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1988,8,0.0195,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1989,0,0.2509,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1989,1,2.8099,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1989,2,1.0113,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1989,3,0.1505,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1989,4,0.5035,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1989,5,0.0926,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1989,6,0.0221,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1990,0,0.1571,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1990,1,0.3532,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1990,2,1.6171,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1990,3,1.7998,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1990,4,0.447,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1990,5,0.2916,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1990,6,0.038,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1990,7,0.0451,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1990,10,0.0326,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1991,0,0.0404,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1991,1,0.4084,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1991,2,0.1783,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1991,3,0.2605,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1991,4,0.0425,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1991,5,0.0268,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1992,0,0.0351,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1992,1,0.408,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1992,2,0.9625,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1992,3,0.1732,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1992,4,0.0874,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1992,5,0.05,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1992,6,0.0078,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1993,0,0.1784,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1993,1,0.9436,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1993,2,0.571,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1993,3,0.3713,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1993,4,0.0156,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1993,5,0.0246,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1993,6,0.0221,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1993,9,0.0221,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1994,0,0.0669,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1994,1,0.3993,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1994,2,0.6803,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1994,3,0.4375,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1994,4,0.1583,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1994,5,0.0587,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1994,6,0.0121,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1994,8,0.0064,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1995,0,0.1599,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1995,1,0.193,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1995,2,1.884,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1995,3,1.2048,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1995,4,0.1119,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1995,5,0.0496,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1995,6,0.0124,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1996,0,0.0239,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1996,1,0.2474,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1996,2,0.1706,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1996,3,0.4295,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1996,4,0.1564,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1996,5,0.0501,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1996,6,0.0231,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1997,0,0.0064,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1997,1,0.2379,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1997,2,0.3181,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1997,3,0.107,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1997,4,0.1101,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1997,5,0.0596,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1997,6,0.021,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1997,7,0.0074,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1998,0,0.0703,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1998,1,0.3442,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1998,2,1.0104,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1998,3,0.3632,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1998,4,0.0352,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1998,5,0.0375,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1998,6,0.0035,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1998,8,0.0035,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1999,0,0.0703,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1999,1,0.1027,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1999,2,0.1581,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1999,3,0.3547,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1999,4,0.241,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,1999,5,0.0897,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,2000,1,0.5853,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,2000,2,0.5674,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,2000,3,0.0564,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,2000,4,0.0728,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,2000,5,0.0264,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,2001,0,0.0284,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,2001,1,0.0469,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,2001,2,0.3841,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,2001,3,0.461,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,2001,4,0.0585,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,2001,5,0.0501,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,2001,6,0.0078,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,2001,7,0.0078,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,2002,0,0.232,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,2002,1,0.4849,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,2002,2,0.6903,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,2002,3,1.4162,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,2002,4,1.6319,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,2002,5,0.107,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,2002,6,0.1293,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,2002,7,0.0111,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,2003,0,0.3272,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,2003,1,0.157,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,2003,2,0.3323,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,2003,3,0.2108,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,2003,4,0.1359,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,2003,5,0.0783,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,2003,7,0.0069,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,2004,0,1.6855,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,2004,1,0.7445,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,2004,2,0.1384,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,2004,3,0.7281,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,2004,4,0.2065,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,2004,5,0.3107,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,2004,6,0.2934,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,2004,7,0.0604,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,2004,8,0.0195,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,2004,10,0.0195,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,2005,0,0.0522,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,2005,1,0.0502,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,2005,2,0.582,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,2005,3,0.1168,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,2005,4,0.1814,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,2005,5,0.0347,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,2005,7,0.0069,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,2006,0,0.0996,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,2006,1,0.4339,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,2006,2,0.1641,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,2006,3,0.4937,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,2006,4,0.0458,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,2006,5,0.1344,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,2006,6,0.0097,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,2006,7,0.0377,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,2006,8,0.0097,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,2006,9,0.0097,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,2007,0,0.075,Y,Y
164712,GBK,NONE,10,NMFS fall BTS,FALL,2007,1,0.1197,Y,Y
