"","SPECIES_ITIS","STOCK_ABBREV","SEX_TYPE","SURVEY","PURPOSE_CODE","SEASON","YEAR","AGE","SAMP_SIZE","MEAN","MEDIAN","STD_DEV","STD_ERROR","P25","P75","MIN","MAX","STRATA_SAMPLING_COMPLETE"
"21",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1971,0,11,13.545454545,13,3.0120968233,0.9081813632,12,15,10,21,"Y"
"22",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1972,0,20,13.25,12,3.4622019157,0.7741718835,10.5,16.5,8,19,"Y"
"23",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1972,9,1,101,101,NA,NA,101,101,101,101,"Y"
"24",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1972,11,1,120,120,NA,NA,120,120,120,120,"Y"
"25",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1972,7,7,91.571428571,90,8.4035140042,3.176229742,83,100,81,101,"Y"
"26",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1972,8,8,102.625,104.5,4.5961940777,1.625,98,106,96,108,"Y"
"27",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1972,5,11,85.454545455,84,6.99090318,2.1078366176,80,92,73,96,"Y"
"28",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1972,12,2,104.5,104.5,0.7071067812,0.5,104,105,104,105,"Y"
"29",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1972,1,215,31.944186047,32,5.1534083779,0.3514595343,28,35,19,44,"Y"
"30",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1972,10,1,108,108,NA,NA,108,108,108,108,"Y"
"31",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1972,4,16,73.0625,74.5,6.9038032996,1.7259508249,67.5,78,57,85,"Y"
"32",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1972,3,74,65.027027027,65,5.4066751563,0.6285132204,61,69,53,78,"Y"
"33",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1972,6,25,84.04,86,8.6191646927,1.7238329385,79,91,62,98,"Y"
"34",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1972,2,66,50.181818182,51,6.1915801162,0.762130828,45,55,35,60,"Y"
"35",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1973,7,8,95.75,96,8.7464278423,3.0923292192,93,102,78,106,"Y"
"36",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1973,14,1,108,108,NA,NA,108,108,108,108,"Y"
"37",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1973,4,67,74.268656716,74,6.9643727329,0.8508335471,70,79,56,88,"Y"
"38",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1973,1,73,31.780821918,32,3.4369179319,0.4022608176,29,34,23,39,"Y"
"39",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1973,11,1,110,110,NA,NA,110,110,110,110,"Y"
"40",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1973,9,4,85.75,86.5,13.375973485,6.6879867424,75,96.5,70,100,"Y"
"41",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1973,3,40,62.225,63,7.5667542071,1.1964088895,58,68,43,77,"Y"
"42",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1973,8,2,101,101,12.727922061,9,92,110,92,110,"Y"
"43",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1973,5,9,78,79,6.5192024052,2.1730674684,74,81,68,89,"Y"
"44",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1973,12,2,118,118,21.213203436,15,103,133,103,133,"Y"
"45",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1973,10,5,101,99,7.3143694192,3.2710854468,97,104,93,112,"Y"
"46",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1973,6,6,95.5,96,10.251829105,4.1852917063,86,101,83,111,"Y"
"47",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1973,2,224,47.415178571,48,6.3275284362,0.422775777,44,51.5,33,61,"Y"
"48",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1973,0,29,7.4137931034,7,1.7220677226,0.3197799481,6,8,5,11,"Y"
"49",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1974,4,9,71.333333333,70,7.6157731059,2.5385910353,66,77,62,84,"Y"
"50",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1974,5,4,88,90.5,5.3541261347,2.6770630674,85,91,80,91,"Y"
"51",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1974,8,2,97,97,7.0710678119,5,92,102,92,102,"Y"
"52",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1974,2,53,51,53,6.0574175762,0.8320502943,47,55,36,61,"Y"
"53",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1974,3,111,57.927927928,58,6.8113697884,0.6465066097,53,62,42,71,"Y"
"54",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1974,0,12,11.5,10,4.4822883766,1.2939252004,8.5,13.5,6,21,"Y"
"55",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1974,1,30,31.9,33,7.6939295372,1.4047129211,26,38,18,45,"Y"
"56",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1974,6,5,85.6,81,10.163660758,4.5453272709,80,92,75,100,"Y"
"57",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1975,5,5,78.4,80,9.1542339931,4.0938978981,79,83,63,87,"Y"
"58",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1975,1,61,32.393442623,32,6.0505610994,0.774694965,29,36,12,45,"Y"
"59",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1975,3,29,63.137931034,64,7.084813426,1.3156168251,60,67,46,74,"Y"
"60",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1975,4,79,73.518987342,74,6.9611757766,0.7831934642,69,78,56,87,"Y"
"61",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1975,10,1,118,118,NA,NA,118,118,118,118,"Y"
"62",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1975,2,19,53,56,7.4461026346,1.7082531004,48,59,37,64,"Y"
"63",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1975,6,8,91.625,94,8.5345934709,3.017434459,86,98,76,101,"Y"
"64",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1975,0,10,13.8,12.5,3.4896672875,1.1035296905,11,14,11,21,"Y"
"65",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1976,5,23,81.130434783,83,8.9101798157,1.8579009234,73,90,61,93,"Y"
"66",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1976,6,2,92,92,24.04163056,17,75,109,75,109,"Y"
"67",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1976,7,7,98.142857143,97,9.3528707078,3.5350528482,95,108,81,109,"Y"
"68",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1976,9,1,112,112,NA,NA,112,112,112,112,"Y"
"69",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1976,3,21,56.80952381,56,7.5074566107,1.6382613426,51,62,44,71,"Y"
"70",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1976,8,1,107,107,NA,NA,107,107,107,107,"Y"
"71",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1976,2,54,48.796296296,48.5,6.5137869159,0.8864141243,45,52,37,67,"Y"
"72",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1976,4,9,71.444444444,73,11.727223788,3.9090745961,63,78,56,90,"Y"
"73",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1976,1,119,34.495798319,35,4.9963952253,0.4580187994,30,38,22,50,"Y"
"74",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1976,11,1,116,116,NA,NA,116,116,116,116,"Y"
"75",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1977,6,19,88.210526316,93,11.768974974,2.6999880305,79,97,63,105,"Y"
"76",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1977,7,1,101,101,NA,NA,101,101,101,101,"Y"
"77",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1977,14,1,126,126,NA,NA,126,126,126,126,"Y"
"78",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1977,3,42,63.380952381,64,9.0525629869,1.3968407946,55,71,43,79,"Y"
"79",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1977,0,6,13.166666667,13,2.3166067139,0.9457507306,12,14,10,17,"Y"
"80",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1977,4,14,73.214285714,71.5,10.108477565,2.7016042679,67,79,59,94,"Y"
"81",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1977,2,236,50.25,50,5.0462752221,0.3284845378,47,53,38,63,"Y"
"82",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1977,8,2,97,97,4.2426406871,3,94,100,94,100,"Y"
"83",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1977,5,7,81.428571429,84,12.959644322,4.8982851365,72,92,62,99,"Y"
"84",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1977,11,1,109,109,NA,NA,109,109,109,109,"Y"
"85",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1977,10,1,107,107,NA,NA,107,107,107,107,"Y"
"86",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1977,1,5,30.6,33,12.054044964,5.3907327888,32,37,10,41,"Y"
"87",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1978,9,3,113.33333333,111,9.7125348562,5.6075346138,105,124,105,124,"Y"
"88",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1978,3,296,63.709459459,63,7.0573950909,0.4102027575,59.5,68,47,83,"Y"
"89",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1978,6,13,91.692307692,94,11.953971553,3.3154351831,85,97,70,110,"Y"
"90",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1978,1,136,34.360294118,35,4.6693211405,0.4003909846,31,37,22,45,"Y"
"91",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1978,7,30,96.933333333,101,10.638036289,1.9422308144,89,104,73,116,"Y"
"92",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1978,2,18,50.277777778,52,6.9857464594,1.646556231,48,55,35,60,"Y"
"93",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1978,5,26,82.807692308,83,10.442295651,2.047902665,77,92,62,99,"Y"
"94",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1978,14,1,113,113,NA,NA,113,113,113,113,"Y"
"95",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1978,8,5,100.6,98,10.188228502,4.5563143,95,110,88,112,"Y"
"96",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1978,4,72,72.222222222,72,11.063481639,1.3038438151,63.5,81.5,52,96,"Y"
"97",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1978,0,14,17.714285714,18,4.778615368,1.2771386779,13,22,11,24,"Y"
"98",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1979,8,13,100.69230769,101,8.6831696918,2.408277966,94,105,90,121,"Y"
"99",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1979,3,18,64.5,67,9.8413891894,2.3196376774,55,72,48,78,"Y"
"100",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1979,4,201,76.2039801,77,7.3022725284,0.5150625914,72,81,50,94,"Y"
"101",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1979,6,21,87.714285714,86,9.9505922293,2.1713972429,81,95,71,108,"Y"
"102",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1979,2,170,53.294117647,54,5.806186314,0.4453141622,50,57,37,72,"Y"
"103",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1979,10,2,121,121,4.2426406871,3,118,124,118,124,"Y"
"104",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1979,7,3,104.33333333,106,4.7258156263,2.728450924,99,108,99,108,"Y"
"105",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1979,1,145,38.379310345,39,4.4504509221,0.3695898324,36,41,27,48,"Y"
"106",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1979,11,1,111,111,NA,NA,111,111,111,111,"Y"
"107",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1979,5,39,83.923076923,82,10.393278737,1.6642565362,76,93,56,105,"Y"
"108",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1979,0,11,13.909090909,14,3.0151134458,0.9090909091,12,16,10,19,"Y"
"109",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1979,9,1,100,100,NA,NA,100,100,100,100,"Y"
"110",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1980,2,54,53.111111111,54,6.0677516481,0.8257164124,49,57,37,67,"Y"
"111",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1980,6,4,95.5,92,9.2556289179,4.627814459,89.5,101.5,89,109,"Y"
"112",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1980,7,3,97.333333333,104,13.316656237,7.6883750631,82,106,82,106,"Y"
"113",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1980,0,10,18.2,18.5,2.4404006957,0.7717224602,16,20,15,22,"Y"
"114",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1980,4,5,84,83,4.472135955,2,82,85,79,91,"Y"
"115",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1980,1,75,35.266666667,35,3.825000736,0.4416730409,33,38,27,43,"Y"
"116",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1980,8,3,112,111,10.535653753,6.0827625303,102,123,102,123,"Y"
"117",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1980,5,24,84.416666667,86,5.9117912144,1.2067393284,81,88.5,67,92,"Y"
"118",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1980,3,63,63.365079365,63,7.1893774402,0.9057764185,58,68,49,80,"Y"
"119",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1981,6,20,92.85,91.5,7.7817262325,1.7400468838,86.5,100,81,105,"Y"
"120",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1981,10,2,105,105,2.8284271247,2,103,107,103,107,"Y"
"121",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1981,3,72,64.722222222,65.5,7.2873075501,0.8588174309,60,69,45,80,"Y"
"122",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1981,5,3,82.333333333,81,10.066445914,5.8118652581,73,93,73,93,"Y"
"123",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1981,4,34,74.588235294,76.5,9.7797491666,1.6772131451,68,83,55,89,"Y"
"124",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1981,1,117,36.615384615,37,4.9425076594,0.4569349947,33,40,25,48,"Y"
"125",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1981,2,89,54.651685393,55,5.5475242709,0.5880363966,52,58,40,68,"Y"
"126",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1981,8,2,101.5,101.5,0.7071067812,0.5,101,102,101,102,"Y"
"127",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1981,7,2,101.5,101.5,7.7781745931,5.5,96,107,96,107,"Y"
"128",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1981,0,15,15.133333333,15,3.7391111753,0.9654343541,11,18,9,20,"Y"
"129",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1982,1,60,38.716666667,38.5,3.8843085752,0.5014620808,36,41.5,25,47,"Y"
"130",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1982,12,1,123,123,NA,NA,123,123,123,123,"Y"
"131",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1982,7,1,94,94,NA,NA,94,94,94,94,"Y"
"132",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1982,3,16,64.9375,66.5,7.0471625496,1.7617906374,58.5,70.5,54,76,"Y"
"133",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1982,5,6,80.166666667,81.5,12.797135096,5.2244085258,75,84,60,99,"Y"
"134",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1982,4,8,74.625,76,12.670973579,4.4798656708,70,84,49,88,"Y"
"135",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1982,8,1,91,91,NA,NA,91,91,91,91,"Y"
"136",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1982,0,3,21.666666667,21,3.0550504633,1.7638342074,19,25,19,25,"Y"
"137",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1982,2,130,52.984615385,53,5.5586856616,0.4875289836,50,57,32,65,"Y"
"138",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1983,6,1,80,80,NA,NA,80,80,80,80,"Y"
"139",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1983,10,1,118,118,NA,NA,118,118,118,118,"Y"
"140",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1983,8,3,98,103,10.440306509,6.0277137733,86,105,86,105,"Y"
"141",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1983,0,38,12.684210526,12,2.7909628597,0.4527539614,10,15,9,19,"Y"
"142",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1983,3,91,69.10989011,70,6.6239473788,0.6943783596,65,74,53,83,"Y"
"143",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1983,4,8,77.375,78.5,5.9506902361,2.1038867093,73,80.5,68,87,"Y"
"144",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1983,1,62,39.080645161,39,3.9889124492,0.5065923876,37,41,30,48,"Y"
"145",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1983,5,6,87.666666667,88.5,7.2018516138,2.9401436095,81,90,79,99,"Y"
"146",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1983,2,115,54.513043478,55,5.2488348204,0.4894563708,51,58,40,71,"Y"
"147",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1984,7,2,103,103,9.8994949366,7,96,110,96,110,"Y"
"148",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1984,9,3,103.66666667,105,7.0945988846,4.0960685758,96,110,96,110,"Y"
"149",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1984,1,89,30.505617978,30,4.4084722037,0.467297119,28,33,22,43,"Y"
"150",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1984,11,1,106,106,NA,NA,106,106,106,106,"Y"
"151",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1984,0,10,15.1,14,3.7549966711,1.1874342087,13,16,11,23,"Y"
"152",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1984,5,1,79,79,NA,NA,79,79,79,79,"Y"
"153",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1984,4,44,72.727272727,73,6.0091543977,0.9059141111,68,76,63,85,"Y"
"154",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1984,6,5,92.8,96,7.5960516059,3.3970575503,92,97,80,99,"Y"
"155",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1984,2,27,45.888888889,40,10.039664924,1.9321344156,38,56,34,65,"Y"
"156",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1984,3,46,66.652173913,67,6.4056134802,0.9444561819,63,70,42,78,"Y"
"157",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1985,0,15,14.6,13,2.9471535905,0.760951785,12,18,11,20,"Y"
"158",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1985,10,1,114,114,NA,NA,114,114,114,114,"Y"
"159",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1985,5,4,86.5,85,14.011899705,7.0059498523,77.5,95.5,71,105,"Y"
"160",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1985,3,3,64.333333333,64,0.5773502692,0.3333333333,64,65,64,65,"Y"
"161",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1985,6,1,92,92,NA,NA,92,92,92,92,"Y"
"162",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1985,2,38,53.868421053,53.5,5.5564476919,0.901374841,49,58,46,67,"Y"
"163",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1985,1,14,36.214285714,37,3.7861807716,1.0118993751,33,39,30,42,"Y"
"164",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1985,4,7,81.142857143,80,3.1847852585,1.2037356819,78,84,78,86,"Y"
"165",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1986,5,3,89.333333333,87,5.8594652771,3.382963855,85,96,85,96,"Y"
"166",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1986,12,1,128,128,NA,NA,128,128,128,128,"Y"
"167",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1986,0,7,11.857142857,12,2.9113897843,1.1004019056,9,15,8,15,"Y"
"168",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1986,7,1,93,93,NA,NA,93,93,93,93,"Y"
"169",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1986,3,22,65.136363636,65,7.3827047215,1.5739979353,62,70,42,76,"Y"
"170",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1986,4,2,73.5,73.5,10.606601718,7.5,66,81,66,81,"Y"
"171",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1986,1,69,37.47826087,37,4.571679752,0.550365567,34,41,29,48,"Y"
"172",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1986,9,1,114,114,NA,NA,114,114,114,114,"Y"
"173",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1986,2,9,57.777777778,60,5.8689389539,1.9563129846,53,62,50,65,"Y"
"174",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1986,6,4,86.25,90.5,17.442763543,8.7213817713,74,98.5,62,102,"Y"
"175",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1987,0,19,8.7368421053,8,2.3055995909,0.5289408222,7,10,6,14,"Y"
"176",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1987,2,112,54.116071429,55,6.5095156069,0.615091409,50.5,59,38,67,"Y"
"177",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1987,3,10,67.1,66.5,4.6055522048,1.456403485,63,71,61,75,"Y"
"178",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1987,5,1,89,89,NA,NA,89,89,89,89,"Y"
"179",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1987,12,1,136,136,NA,NA,136,136,136,136,"Y"
"180",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1987,4,16,76.375,80.5,12.976260376,3.2440650939,67.5,85.5,48,94,"Y"
"181",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1987,1,33,35.515151515,35,5.2744739792,0.9181680667,32,38,22,49,"Y"
"182",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1987,6,1,87,87,NA,NA,87,87,87,87,"Y"
"183",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1988,2,44,52.045454545,52,5.052996097,0.7617678237,49.5,55,41,66,"Y"
"184",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1988,1,47,36.595744681,38,5.0890315747,0.7423115474,32,41,25,45,"Y"
"185",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1988,4,7,66.714285714,64,11.161157134,4.2185208744,60,73,53,88,"Y"
"186",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1988,5,12,85.25,85.5,6.5104810603,1.8794139964,80,91.5,73,94,"Y"
"187",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1988,8,3,112.33333333,115,6.4291005073,3.7118429086,105,117,105,117,"Y"
"188",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1988,0,37,15.648648649,16,2.7408049934,0.4505855653,14,17,7,21,"Y"
"189",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1988,3,90,63.622222222,64.5,6.7915641292,0.7158937174,58,68,48,81,"Y"
"190",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1988,7,2,100,100,8.4852813742,6,94,106,94,106,"Y"
"191",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1989,1,102,37.294117647,38,4.4999191088,0.4455583849,36,40,19,47,"Y"
"192",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1989,3,12,64.5,64,7,2.0207259422,58.5,70.5,54,76,"Y"
"193",164712,"GBK","NONE","NMFS fall BTS",10,"FALL",1989,6,1,93,93,NA,NA,93,93,93,93,"Y"
