SPECIES_ITIS,STOCK_ABBREV,SEX_TYPE,PURPOSE_CODE,SURVEY,SEASON,YEAR,AGE,NO_AT_AGE,ALK_COMPLETE,STRATA_SAMPLING_COMPLETE
164712,GOM,NONE,10,NMFS fall BTS,FALL,1981,0,0.0101,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1981,1,0.5808,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1981,2,0.3991,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1981,3,0.4692,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1981,4,0.509,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1981,5,0.0925,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1981,6,0.0806,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1981,7,0.0805,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1981,8,0.0992,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1981,10,0.028,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1982,1,0.835,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1982,2,3.2645,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1982,3,2.4763,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1982,4,0.9714,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1982,5,0.2218,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1983,1,0.3056,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1983,2,0.9047,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1983,3,0.7566,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1983,4,0.2672,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1983,5,0.2504,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1983,6,0.2192,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1983,10,0.0177,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1983,11,0.028,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1983,12,0.0368,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1984,1,0.5128,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1984,2,0.4184,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1984,3,0.5861,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1984,4,0.3836,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1984,5,0.196,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1984,6,0.1941,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1984,7,0.0622,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1984,9,0.0157,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1984,12,0.0446,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1984,13,0.0354,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1985,0,0.2177,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1985,1,0.4454,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1985,2,0.9173,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1985,3,0.6266,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1985,4,0.2012,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1985,5,0.2457,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1985,6,0.0638,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1985,8,0.0339,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1985,9,0.0699,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1986,1,0.3937,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1986,2,0.4036,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1986,3,0.6258,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1986,4,0.3684,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1986,5,0.0727,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1986,6,0.0414,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1986,9,0.0451,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1987,0,0.1283,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1987,1,0.5701,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1987,2,1.3881,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1987,3,0.5866,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1987,4,0.1985,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1987,5,0.125,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1988,1,1.8892,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1988,2,2.3659,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1988,3,1.0689,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1988,4,0.3668,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1988,5,0.146,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1988,7,0.0438,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1988,9,0.0113,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1988,10,0.0113,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1989,1,0.1452,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1989,2,2.4674,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1989,3,1.4581,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1989,4,0.2827,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1989,5,0.1378,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1989,6,0.0527,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1989,8,0.009,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1990,1,0.0571,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1990,2,0.218,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1990,3,1.7879,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1990,4,0.6106,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1990,5,0.2552,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1990,6,0.0483,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1990,7,0.0095,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1991,0,0.009,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1991,1,0.1437,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1991,2,0.1513,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1991,3,0.2302,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1991,4,0.6209,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1991,5,0.0755,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1991,7,0.0226,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1992,0,0.059,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1992,1,0.289,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1992,2,0.4486,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1992,3,0.144,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1992,4,0.0405,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1992,5,0.3272,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1992,6,0.126,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1993,0,0.0305,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1993,1,0.2097,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1993,2,0.575,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1993,3,0.3614,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1993,4,0.0173,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1993,6,0.0382,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1994,0,0.0317,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1994,1,0.1834,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1994,2,0.9092,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1994,3,0.8164,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1994,4,0.093,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1994,5,0.0511,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1994,7,0.0454,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1995,0,0.0082,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1995,1,0.0679,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1995,2,0.3084,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1995,3,1.2258,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1995,4,0.3035,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1995,5,0.0819,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1995,6,0.0113,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1996,0,0.0286,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1996,1,0.1222,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1996,2,0.3787,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1996,3,0.2315,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1996,4,0.516,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1996,5,0.05,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1997,1,0.2968,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1997,2,0.0912,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1997,3,0.1652,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1997,4,0.1682,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1997,5,0.1509,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1998,0,0.0496,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1998,1,0.0851,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1998,2,0.3417,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1998,3,0.1104,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1998,4,0.185,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1998,5,0.041,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1998,6,0.0308,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1999,0,0.0252,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1999,1,0.4323,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1999,2,0.3752,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1999,3,0.5897,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1999,4,0.2435,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1999,5,0.122,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,1999,6,0.0189,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,2000,0,0.0082,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,2000,1,0.54,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,2000,2,0.9808,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,2000,3,0.3986,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,2000,4,0.4926,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,2000,5,0.1396,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,2000,6,0.0101,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,2000,8,0.034,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,2001,0,0.0176,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,2001,2,0.1708,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,2001,3,0.7199,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,2001,4,0.4781,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,2001,5,0.3557,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,2001,6,0.1237,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,2001,7,0.0916,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,2001,9,0.0227,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,2002,1,0.2693,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,2002,2,0.1039,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,2002,3,0.3327,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,2002,4,2.6829,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,2002,5,1.0702,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,2002,6,0.7496,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,2002,7,0.0765,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,2002,8,0.0432,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,2003,0,0.5417,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,2003,1,0.4614,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,2003,2,0.1859,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,2003,3,0.2154,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,2003,4,0.5176,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,2003,5,0.4512,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,2003,6,0.0708,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,2003,7,0.0623,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,2003,9,0.0113,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,2003,11,0.0113,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,2004,0,1.3687,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,2004,1,0.6608,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,2004,2,0.1724,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,2004,3,0.577,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,2004,4,0.2543,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,2004,5,0.25,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,2004,6,0.1488,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,2004,7,0.0567,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,2004,8,0.0226,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,2004,9,0.0101,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,2004,10,0.0113,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,2005,0,0.034,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,2005,1,0.1531,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,2005,2,0.3783,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,2005,3,0.0775,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,2005,4,0.4553,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,2005,5,0.0226,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,2005,6,0.0898,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,2005,7,0.082,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,2005,8,0.0226,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,2005,9,0.0214,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,2006,0,0.0638,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,2006,1,1.2407,Y,Y
164712,GOM,NONE,10,NMFS fall BTS,FALL,2006,2,0.5986,Y,Y
