SPECIES_ITIS,STOCK_ABBREV,SEX_TYPE,PURPOSE_CODE,SURVEY,SEASON,YEAR,AGE,NO_AT_AGE,ALK_COMPLETE,STRATA_SAMPLING_COMPLETE
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1966,5,0.3313,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1966,6,0.1006,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1966,7,0.0604,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1966,8,0.0118,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1966,9,0.0038,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1966,10,0.0611,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1967,0,0.0989,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1967,1,0.7873,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1967,2,1.4169,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1967,3,1.0637,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1967,4,0.4289,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1967,5,0.1548,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1967,6,0.0625,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1967,7,0.0058,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1967,8,0.0021,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1967,9,0.0036,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1967,10,0.0354,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1968,0,0.1316,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1968,1,0.8621,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1968,2,1.1346,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1968,3,1.3398,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1968,4,0.6417,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1968,5,0.1697,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1968,6,0.0534,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1968,7,0.0167,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1968,8,0.0048,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1968,10,0.0429,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1969,0,0.2436,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1969,1,1.7225,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1969,2,2.8092,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1969,3,2.5696,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1969,4,1.7581,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1969,5,0.6351,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1969,6,0.2269,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1969,7,0.0836,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1969,8,0.0419,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1969,9,0.0132,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1969,10,0.0417,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1970,0,0.0906,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1970,1,0.7891,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1970,2,1.9783,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1970,3,2.9888,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1970,4,2.0002,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1970,5,0.5625,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1970,6,0.2599,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1970,7,0.0575,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1970,8,0.0225,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1970,9,0.0211,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1970,10,0.0776,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1971,0,0.3838,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1971,1,2.9744,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1971,2,2.8859,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1971,3,2.2705,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1971,4,1.7147,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1971,5,0.4889,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1971,6,0.2189,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1971,7,0.0724,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1971,8,0.0349,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1971,9,0.0115,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1971,10,0.1402,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1972,0,0.2961,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1972,1,2.0371,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1972,2,4.5116,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1972,3,4.7998,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1972,4,1.2974,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1972,5,0.6471,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1972,6,0.232,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1972,7,0.0579,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1972,8,0.0294,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1972,9,0.0352,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1972,10,0.0867,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1973,0,0.1568,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1973,1,0.9755,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1973,2,2.1078,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1973,3,3.5616,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1973,4,1.7132,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1973,5,0.6334,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1973,6,0.3389,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1973,7,0.0667,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1973,8,0.0539,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1973,9,0.0172,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1973,10,0.2379,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1974,0,0.0633,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1974,1,0.4037,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1974,2,0.8834,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1974,3,1.5748,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1974,4,1.3019,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1974,5,0.6458,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1974,6,0.2649,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1974,7,0.0717,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1974,8,0.0331,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1974,9,0.0059,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1974,10,0.1516,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1977,0,0.3863,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1977,1,1.8782,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1977,2,2.7485,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1977,3,2.8409,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1977,4,1.5926,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1977,5,0.5213,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1977,6,0.2908,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1977,7,0.1053,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1977,8,0.0552,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1977,9,0.016,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1977,10,0.1406,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1979,0,0.0121,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1979,1,0.2136,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1979,2,1.5251,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1979,3,1.96,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1979,4,0.9663,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1979,5,0.4154,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1979,6,0.2373,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1979,7,0.0782,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1979,8,0.0256,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1979,9,0.0307,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1979,10,0.0966,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1981,0,0.0415,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1981,1,0.5467,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1981,2,3.1291,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1981,3,1.9866,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1981,4,1.4893,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1981,5,0.7267,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1981,6,0.3309,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1981,7,0.1083,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1981,8,0.0511,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1981,9,0.0176,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1981,10,0.0008,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1982,0,0.007,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1982,1,0.3267,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1982,2,0.5435,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1982,3,0.6323,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1982,4,0.1868,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1982,5,0.1015,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1982,6,0.0589,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1982,7,0.0199,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1983,0,0.0007,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1983,1,0.5978,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1983,2,3.1535,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1983,3,2.853,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1983,4,1.8061,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1983,5,0.2369,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1983,6,0.2627,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1983,7,0.0028,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1983,10,0.0459,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1983,13,0.0318,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1984,1,0.3505,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1984,2,0.9708,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1984,3,2.1757,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1984,4,1.1277,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1984,5,0.3466,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1984,6,0.104,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1984,7,0.0422,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1984,8,0.0116,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1984,9,0.0037,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1984,13,0.0178,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1984,15,0.0224,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1985,0,0.2883,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1985,1,3.2734,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1985,2,1.7678,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1985,3,2.0368,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1985,4,1.3961,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1985,5,0.4317,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1985,6,0.1234,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1985,7,0.0748,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1985,8,0.0082,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1985,10,0.0225,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1985,12,0.0188,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1985,13,0.0188,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1986,0,0.9523,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1986,1,1.2571,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1986,2,7.0941,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1986,3,4.3419,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1986,4,0.8369,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1986,5,0.4847,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1986,6,0.1535,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1986,7,0.0076,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1986,8,0.0024,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1986,9,0.0326,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1986,10,0.0178,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1987,0,0.0545,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1987,1,0.5487,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1987,2,1.8367,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1987,3,3.7712,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1987,4,1.0967,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1987,5,0.2195,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1987,6,0.1117,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1987,7,0.0633,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1987,8,0.0743,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1987,9,0.0208,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1987,10,0.0178,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1987,11,0.0178,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1987,13,0.0178,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1988,0,0.0076,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1988,1,0.5474,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1988,2,3.9612,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1988,3,2.1879,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1988,4,1.3589,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1988,5,0.318,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1988,6,0.1032,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1988,7,0.0044,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1988,8,0.0003,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1988,10,0.0256,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1988,13,0.0256,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1989,0,0.4013,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1989,1,3.3812,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1989,2,3.3154,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1989,3,3.7845,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1989,4,0.9141,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1989,5,0.3685,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1989,6,0.3516,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1989,7,0.0101,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1989,8,0.0084,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1989,9,0.0036,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1990,0,1.032,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1990,1,1.9659,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1990,2,5.309,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1990,3,3.8261,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1990,4,1.3657,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1990,5,0.322,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1990,6,0.0383,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1990,8,0.0013,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1990,9,0.0012,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1991,0,0.1828,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1991,1,1.1575,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1991,2,6.184,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1991,3,4.3647,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1991,4,1.3779,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1991,5,0.3426,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1991,6,0.0479,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1991,8,0.0075,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1991,10,0.0075,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1992,0,0.1314,N,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1992,1,0.4177,N,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1992,2,2.576,N,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1992,3,5.8455,N,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1992,4,1.3604,N,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1992,5,0.1712,N,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1992,6,0.1118,N,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1992,7,0.0448,N,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1992,8,0.0365,N,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1992,10,0.0224,N,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1993,0,0.0503,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1993,1,0.6632,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1993,2,2.397,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1993,3,4.3013,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1993,4,2.5473,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1993,5,0.4323,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1993,6,0.1128,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1994,0,0.3156,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1994,1,1.0168,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1994,2,2.5556,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1994,3,2.4495,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1994,4,0.7571,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1994,5,0.1554,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1994,6,0.1117,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1994,7,0.0191,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1995,0,1.331,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1995,1,0.5886,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1995,2,4.288,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1995,3,2.8039,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1995,4,0.7043,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1995,5,0.1885,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1995,6,0.0035,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1995,7,0.1312,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1995,8,0.0024,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1995,10,0.0155,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1995,13,0.0155,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1996,0,0.0272,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1996,1,0.3365,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1996,2,1.0406,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1996,3,1.5487,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1996,4,1.2708,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1996,5,0.3641,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1996,6,0.0315,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1996,7,0.0224,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1996,8,0.0282,Y,Y
164732,UNIT,NONE,10,NMFS fall BTS,FALL,1996,10,0.0141,Y,Y
